date,ead,day,month,holiday,sin_1_365.25
2025-09-21,0.492206149926811,6,9,0,-0.11799115725973859
2025-09-22,0.617993349326274,0,9,0,-0.1350551158403447
2025-09-23,0.519839808114519,1,9,0,-0.15207910943934577
2025-09-24,0.790920806526554,2,9,0,-0.16905810038314617
2025-09-25,0.534154086999175,3,9,0,-0.18598706431516163
2025-09-26,0.191120737344459,4,9,0,-0.20286099168260036
2025-09-27,0.356360668073006,5,9,0,-0.21967488921888068
2025-09-28,0.655141532864489,6,9,0,-0.23642378142121204
2025-09-29,1.26217303982071,0,9,0,-0.25310271202292967
2025-09-30,0.602452885439525,1,9,0,-0.26970674546012696
2025-10-01,1.0476747211698,2,10,0,-0.28623096833217826
2025-10-02,0.752500871039409,3,10,0,-0.30267049085569003
2025-10-03,0.61371069495309,4,10,0,-0.3190204483114526
2025-10-04,0.712399973814493,5,10,0,-0.3352760024840176
2025-10-05,0.889759765444752,6,10,0,-0.3514323430933722
2025-10-06,1.43894498155524,0,10,0,-0.367484689218406
2025-10-07,1.10305417747159,1,10,0,-0.3834282907116399
2025-10-08,0.574217117723742,2,10,0,-0.39925842960488095
2025-10-09,0.599839038907062,3,10,0,-0.41497042150535474
2025-10-10,0.74775016055972,4,10,0,-0.430559616981873
2025-10-11,0.626971247734249,5,10,0,-0.44602140294068493
2025-10-12,0.472511160536568,6,10,0,-0.46135120399057555
2025-10-13,0.68272099599775,0,10,0,-0.4765444837967782
2025-10-14,0.781543642211112,1,10,0,-0.49159674642336193
2025-10-15,0.655644889201114,2,10,0,-0.5065035376636448
2025-10-16,0.588607042457841,3,10,0,-0.5212604463582775
2025-10-17,1.28238687389274,4,10,0,-0.5358631057005588
2025-10-18,0.644641544932687,5,10,0,-0.550307194528652
2025-10-19,0.821646282371736,6,10,0,-0.5645884386042955
2025-10-20,1.06956239343153,0,10,0,-0.5787026118775987
2025-10-21,1.49429521002559,1,10,0,-0.5926455377376205
2025-10-22,0.990587640004457,2,10,0,-0.6064130902482758
2025-10-23,0.581282121177833,3,10,0,-0.6200011953692753
2025-10-24,0.802310445049521,4,10,0,-0.6334058321617079
2025-10-25,0.868202125245076,5,10,0,-0.6466230339778838
2025-10-26,0.862244708692868,6,10,0,-0.6596488896351387
2025-10-27,1.21416290907099,0,10,0,-0.6724795445732231
2025-10-28,1.28061505540497,1,10,0,-0.6851112019949128
2025-10-29,1.39441254580337,2,10,0,-0.6975401239895528
2025-10-30,1.19321489680427,3,10,0,-0.7097626326391603
2025-10-31,0.799080391945611,4,10,0,-0.7217751111067897
2025-11-01,0.709691621395236,5,11,0,-0.7335740047067976
2025-11-02,0.967436670462737,6,11,0,-0.7451558219567395
2025-11-03,1.08876597177535,0,11,0,-0.7565171356105624
2025-11-04,1.03137675277806,1,11,0,-0.7676545836727677
2025-11-05,0.768355089196299,2,11,0,-0.7785648703932875
2025-11-06,0.638542232170941,3,11,0,-0.7892447672427557
2025-11-07,0.608616450415053,4,11,0,-0.7996911138678674
2025-11-08,0.453012916660016,5,11,0,-0.8099008190265968
2025-11-09,0.306309069284345,6,11,0,-0.819870861502921
2025-11-10,0.652520032841009,0,11,0,-0.8295982910008727
2025-11-11,0.670079013144277,1,11,0,-0.8390802290175681
2025-11-12,0.853258891118797,2,11,0,-0.8483138696949906
2025-11-13,1.05781901216886,3,11,0,-0.8572964806503143
2025-11-14,0.963463667151889,4,11,0,-0.8660254037844377
2025-11-15,0.40220801046902,5,11,0,-0.8744980560685742
2025-11-16,0.45878668926139,6,11,0,-0.8827119303085991
2025-11-17,0.68262471360032,0,11,0,-0.8906645958869747
2025-11-18,0.566168291023244,1,11,0,-0.8983536994820134
2025-11-19,0.658446423209274,2,11,0,-0.9057769657642543
2025-11-20,0.454523207793089,3,11,0,-0.9129321980697738
2025-11-21,0.268541575067708,4,11,0,-0.9198172790502193
2025-11-22,0.275035338329729,5,11,0,-0.9264301712993567
2025-11-23,0.551764743675596,6,11,0,-0.9327689179559784
2025-11-24,1.00922525304513,0,11,0,-0.9388316432829669
2025-11-25,1.06742007753012,1,11,0,-0.9446165532223592
2025-11-26,0.915253450077711,2,11,0,-0.9501219359262363
2025-11-27,0.916540041694941,3,11,0,-0.9553461622632786
2025-11-28,1.05288963088908,4,11,0,-0.9602876863008665
2025-11-29,0.670298674047353,5,11,0,-0.9649450457625336
2025-11-30,1.17077683041327,6,11,0,-0.9693168624606876
2025-12-01,1.14190985321147,0,12,0,-0.9734018427044308
2025-12-02,1.51566660494456,1,12,0,-0.977198777682387
2025-12-03,0.973846768044603,2,12,0,-0.9807065438204114
2025-12-04,0.770572409545798,3,12,0,-0.9839241031140682
2025-12-05,1.10811103478837,4,12,0,-0.9868505034357962
2025-12-06,0.66263028161423,5,12,0,-0.9894848788166603
2025-12-07,1.14330190930574,6,12,0,-0.9918264497026016
2025-12-08,1.32821326721801,0,12,0,-0.9938745231851226
2025-12-09,1.54466011201251,1,12,0,-0.9956284932063293
2025-12-10,1.21132767517018,2,12,0,-0.9970878407382744
2025-12-11,0.859918092433246,3,12,0,-0.9982521339365442
2025-12-12,0.890903918167454,4,12,0,-0.9991210282680495
2025-12-13,0.823383631995939,5,12,0,-0.9996942666129788
2025-12-14,0.813927085466983,6,12,0,-0.999971679340883
2025-12-15,0.980800032252842,0,12,0,-0.9999531843608731
2025-12-16,1.71337707768885,1,12,0,-0.9996387871459109
2025-12-17,0.864785122800194,2,12,0,-0.9990285807311908
2025-12-18,0.609324909422913,3,12,0,-0.9981227456866079
2025-12-19,0.676108925416283,4,12,0,-0.9969215500633254
2025-12-20,0.620983394569996,5,12,0,-0.9954253493144539
2025-12-21,0.458777138868082,6,12,0,-0.9936345861898662
2025-12-22,0.684900724698519,0,12,0,-0.9915497906051816
2025-12-23,0.536290795950779,1,12,0,-0.9891715794849546
2025-12-24,0.391802208200361,2,12,0,-0.9865006565801182
2025-12-25,0.307415691811039,3,12,1,-0.9835378122597298
2025-12-26,0.235939581504349,4,12,1,-0.9802839232770918
2025-12-27,0.523745354245687,5,12,2,-0.9767399525103051
2025-12-28,0.793119641007466,6,12,0,-0.9729069486773351
2025-12-29,1.19868209800091,0,12,0,-0.9687860460256837
2025-12-30,1.18699065118,1,12,0,-0.9643784639967455
2025-12-31,1.23053962498643,2,12,0,-0.9596855068649524
2026-01-01,0.769159007704599,3,1,1,-0.9547085633518235
2026-01-02,0.978223440684927,4,1,2,-0.9494491062150142
2026-01-03,1.12428164790194,5,1,0,-0.9439086918125085
2026-01-04,1.42948238448861,6,1,0,-0.9380889596420661
2026-01-05,2.64155036564322,0,1,0,-0.9319916318560629
2026-01-06,2.09322011363681,1,1,0,-0.9256185127518927
2026-01-07,1.48439144275744,2,1,0,-0.9189714882380278
2026-01-08,1.10181803289754,3,1,0,-0.9120525252759653
2026-01-09,1.74260463742376,4,1,0,-0.9048636712981579
2026-01-10,0.925813452359642,5,1,0,-0.8974070536021568
2026-01-11,1.20851847775346,6,1,0,-0.8896848787211052
2026-01-12,0.916683596366092,0,1,0,-0.8816994317707852
2026-01-13,1.12535153394438,1,1,0,-0.8734530757734243
2026-01-14,1.27935217773576,2,1,0,-0.8649482509584351
2026-01-15,1.04210599691736,3,1,0,-0.8561874740403063
2026-01-16,1.04462093446999,4,1,0,-0.847173337473877
2026-01-17,0.925377525860394,5,1,0,-0.8379085086871808
2026-01-18,1.08439197382788,6,1,0,-0.8283957292921144
2026-01-19,1.59986101211604,0,1,0,-0.8186378142731447
2026-01-20,1.9517063817096,1,1,0,-0.8086376511543116
2026-01-21,1.29197868168802,2,1,0,-0.7983981991447774
2026-01-22,0.855449725732147,3,1,0,-0.7879224882631221
2026-01-23,0.91512526256487,4,1,0,-0.7772136184407381
2026-01-24,0.785725121087783,5,1,0,-0.7662747586044906
2026-01-25,1.0025727280518,6,1,0,-0.7551091457389965
2026-01-26,1.52823161566654,0,1,0,-0.7437200839287427
2026-01-27,1.00748834466647,1,1,0,-0.7321109433803463
2026-01-28,1.20679221861531,2,1,0,-0.7202851594252713
2026-01-29,0.884603269604264,3,1,0,-0.7082462315032508
2026-01-30,1.2534607704729,4,1,0,-0.6959977221267399
2026-01-31,1.1574269213114,5,1,0,-0.683543255826725
2026-02-01,0.948740633118464,6,2,0,-0.6708865180801575
2026-02-02,1.09359785995413,0,2,0,-0.6580312542193666
2026-02-03,1.34503655841962,1,2,0,-0.6449812683237472
2026-02-04,1.33788749069437,2,2,0,-0.6317404220940748
2026-02-05,1.08566305348051,3,2,0,-0.618312633709784
2026-02-06,0.632473002189591,4,2,0,-0.604701876669482
2026-02-07,0.870900326600768,5,2,0,-0.5909121786151558
2026-02-08,0.824537683425845,6,2,0,-0.5769476201403174
2026-02-09,0.894936213401808,0,2,0,-0.5628123335824821
2026-02-10,1.34983986281513,1,2,0,-0.5485105018003629
2026-02-11,0.97104651869364,2,2,0,-0.5340463569360725
2026-02-12,0.951700772297067,3,2,0,-0.519424179162785
2026-02-13,1.15262926615002,4,2,0,-0.5046482954181549
2026-02-14,1.34844773854971,5,2,0,-0.4897230781238972
2026-02-15,1.49668241971444,6,2,0,-0.47465294389193585
2026-02-16,1.2587591610406,0,2,0,-0.4594423522174453
2026-02-17,0.987520469663545,1,2,0,-0.44409580415922006
